number_of_tasks,overdue_tasks,pct_overdue,number_of_statuses_used,status_entropy,wip_load,pct_critical_open,pct_high_open,pct_medium_open,pct_low_open,pct_pending_status,pct_todo_status,pct_in_progress_status,pct_done_status,pct_blocked_status,health_score,crisis_index,backlog_pressure,last_task_created_label,last_task_created_priority,last_task_created_status,last_action_critical_bug,predicted_view,predicted_status_filter,predicted_priority_filter
38,2,0.0526,5,1.3388479748949211,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.09090909090909091,0.5263157894736842,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.07894736842105263,0.08028724082934609,0.00796969696969697,0.011961722488038277,Feature,Mittel,Start ausstehend,0,list,Start ausstehend,none
65,0,0.0,5,1.564957250242801,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.15384615384615385,0.3076923076923077,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.06433566433566434,0.0,0.05594405594405595,Feature,Hoch,Zu Erledigen,0,kanban,none,none
32,5,0.1562,5,1.5279972138579136,0.18518518518518517,0.18518518518518517,0.37037037037037035,0.18518518518518517,0.18518518518518517,0.15625,0.15625,0.15625,0.15625,0.375,0.22763703703703703,0.028925925925925924,0.028935185185185182,Feature,Hoch,Blockiert,0,list,Blockiert,Hoch
29,3,0.1034,5,1.5496200692646975,0.20833333333333334,0.16666666666666666,0.20833333333333334,0.20833333333333334,0.625,0.13793103448275862,0.3448275862068966,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.13675747126436782,0.017233333333333333,0.21551724137931036,Dokumentation,Niedrig,Zu Erledigen,0,list,none,Niedrig
41,9,0.2195,5,1.5702720870125955,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.3142857142857143,0.24390243902439024,0.24390243902439024,0.24390243902439024,0.14634146341463414,0.12195121951219512,0.1749067944250871,0.031357142857142854,0.07665505226480836,Feature,Mittel,In Bearbeitung,0,list,none,none
43,7,0.1628,5,1.5879563796801464,0.30303030303030304,0.18181818181818182,0.3333333333333333,0.2727272727272727,0.21212121212121213,0.13953488372093023,0.23255813953488372,0.23255813953488372,0.23255813953488372,0.16279069767441862,0.16660084566596195,0.0296,0.04933051444679352,Feature,Hoch,In Bearbeitung,0,list,In Bearbeitung,Hoch
39,2,0.0513,5,1.3660900665893674,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.11764705882352941,0.5128205128205128,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.10256410256410256,0.08583099547511312,0.0075441176470588235,0.015082956259426846,Feature,Mittel,Start ausstehend,0,list,Start ausstehend,none
50,3,0.06,5,0.7340589135735003,0.061224489795918366,0.10204081632653061,0.20408163265306123,0.40816326530612246,0.30612244897959184,0.8,0.1,0.06,0.02,0.02,0.05640816326530612,0.006122448979591836,0.030612244897959186,Feature,Mittel,Start ausstehend,0,list,Start ausstehend,none
30,6,0.2,5,1.486539534323969,0.3333333333333333,0.18518518518518517,0.37037037037037035,0.2962962962962963,0.25925925925925924,0.16666666666666666,0.3333333333333333,0.3,0.1,0.1,0.16703703703703704,0.037037037037037035,0.08641975308641975,Bug,Hoch,In Bearbeitung,0,list,In Bearbeitung,Hoch
45,1,0.0222,5,1.0774973386296556,0.2,0.2,0.3333333333333333,0.6666666666666666,1.8,0.1111111111111111,0.1111111111111111,0.06666666666666667,0.6666666666666666,0.044444444444444446,0.06443333333333334,0.00444,0.19999999999999998,Dokumentation,Niedrig,Erledigt,0,list,none,none
60,4,0.0667,5,1.5171063970610277,0.3,0.1,0.2,0.6,0.3,0.16666666666666666,0.3333333333333333,0.25,0.16666666666666666,0.08333333333333333,0.07835,0.00667,0.09999999999999999,Feature,Hoch,Zu Erledigen,0,kanban,none,none
35,5,0.1429,5,1.373178783324604,0.09090909090909091,0.15151515151515152,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.14285714285714285,0.2857142857142857,0.08571428571428572,0.05714285714285714,0.42857142857142855,0.23032445887445888,0.02165151515151515,0.08658008658008658,Feature,Hoch,Blockiert,0,list,Blockiert,Hoch
20,2,0.1,5,1.5545472778722045,0.29411764705882354,0.11764705882352941,0.23529411764705882,0.47058823529411764,0.35294117647058826,0.25,0.25,0.25,0.15,0.1,0.10352941176470588,0.011764705882352941,0.08823529411764706,Bug,Mittel,Zu Erledigen,0,list,Zu Erledigen,Mittel
55,10,0.1818,5,1.5465986860485126,0.25,0.125,0.25,0.375,0.5,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.14317272727272726,0.022725,0.13636363636363635,Feature,Hoch,In Bearbeitung,0,list,none,none
18,2,0.1111,4,0.760755259244303,0.05555555555555555,0.1111111111111111,0.2777777777777778,0.3333333333333333,0.2777777777777778,0.7777777777777778,0.1111111111111111,0.05555555555555555,0.0,0.05555555555555555,0.09443888888888889,0.012344444444444444,0.030864197530864196,Feature,Mittel,Start ausstehend,0,list,Start ausstehend,none
28,5,0.1786,5,1.5317780787913655,0.25,0.16666666666666666,0.375,0.2916666666666667,0.3333333333333333,0.14285714285714285,0.35714285714285715,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.1654904761904762,0.029766666666666667,0.11904761904761904,Bug,Hoch,In Bearbeitung,0,list,In Bearbeitung,Hoch
42,1,0.0238,5,1.0810928440290828,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.5,2.0,0.09523809523809523,0.11904761904761904,0.07142857142857142,0.6666666666666666,0.047619047619047616,0.06904285714285714,0.0051,0.23809523809523808,Dokumentation,Niedrig,Erledigt,0,list,none,none
65,3,0.0462,5,1.564957250242801,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.5454545454545454,0.36363636363636365,0.15384615384615385,0.3076923076923077,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.08743566433566434,0.0042,0.1118881118881119,Feature,Hoch,Zu Erledigen,0,kanban,none,none
34,4,0.1176,5,1.4362720412775378,0.15625,0.125,0.25,0.3125,0.375,0.14705882352941177,0.23529411764705882,0.14705882352941177,0.058823529411764705,0.4117647058823529,0.20732941176470587,0.0147,0.08823529411764705,Feature,Hoch,Blockiert,0,list,Blockiert,none
16,2,0.125,5,1.4740568252732047,0.35714285714285715,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.1875,0.3125,0.3125,0.125,0.0625,0.10982142857142857,0.017857142857142856,0.08928571428571427,Bug,Hoch,Zu Erledigen,0,list,Zu Erledigen,Hoch
53,8,0.1509,5,1.5790362831595373,0.24390243902439024,0.14634146341463414,0.2926829268292683,0.36585365853658536,0.43902439024390244,0.1509433962264151,0.2830188679245283,0.18867924528301888,0.22641509433962265,0.1509433962264151,0.15000131155085136,0.022082926829268292,0.1242521859180856,Feature,Hoch,In Bearbeitung,0,list,none,none
19,2,0.1053,4,0.7335417487636489,0.05555555555555555,0.1111111111111111,0.2777777777777778,0.3333333333333333,0.3333333333333333,0.7894736842105263,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.0,0.07487222222222223,0.0117,0.03508771929824561,Feature,Mittel,Start ausstehend,0,list,Start ausstehend,none
27,4,0.1481,5,1.5120368845127645,0.2608695652173913,0.17391304347826086,0.391304347826087,0.30434782608695654,0.30434782608695654,0.14814814814814814,0.37037037037037035,0.2222222222222222,0.14814814814814814,0.1111111111111111,0.1421659420289855,0.025756521739130435,0.11272141706924316,Bug,Hoch,In Bearbeitung,0,list,In Bearbeitung,none
39,1,0.0256,5,1.131602829322485,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.5,1.7857142857142858,0.10256410256410256,0.1282051282051282,0.07692307692307693,0.6410256410256411,0.05128205128205128,0.07104175824175823,0.005485714285714286,0.22893772893772893,Dokumentation,Niedrig,Erledigt,0,list,none,none
68,3,0.0441,5,1.5574652066021044,0.3103448275862069,0.08620689655172414,0.1724137931034483,0.5689655172413793,0.3448275862068966,0.14705882352941177,0.29411764705882354,0.2647058823529412,0.14705882352941177,0.14705882352941177,0.08340902636916836,0.003801724137931035,0.10141987829614606,Feature,Hoch,Zu Erledigen,0,kanban,none,none
45,10,0.2222,5,1.2896687280612598,0.35714285714285715,0.35714285714285715,0.23809523809523808,0.2857142857142857,0.19047619047619047,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.06666666666666667,0.044444444444444446,0.1958619047619048,0.07935714285714286,0.08465608465608465,Feature,Kritisch,In Bearbeitung,0,list,Zu Erledigen,Kritisch
60,3,0.05,5,1.5171063970610277,0.3,0.1,0.4,0.4,0.3,0.16666666666666666,0.3333333333333333,0.25,0.16666666666666666,0.08333333333333333,0.07,0.005000000000000001,0.09999999999999999,Feature,Hoch,Zu Erledigen,0,kanban,none,none
30,5,0.1667,4,1.2424533248940002,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.5,0.26668333333333333,0.02778333333333333,0.05555555555555555,Bug,Hoch,Blockiert,0,list,Blockiert,Hoch
25,3,0.12,5,1.6094379124341005,0.25,0.1,0.15,0.25,0.75,0.2,0.2,0.2,0.2,0.2,0.14,0.012,0.15000000000000002,Feature,Niedrig,Zu Erledigen,0,list,none,Niedrig
40,2,0.05,5,1.3862943611198906,0.25,0.1,0.25,0.4,0.5,0.125,0.125,0.125,0.5,0.125,0.0825,0.005000000000000001,0.0625,Feature,Mittel,Erledigt,0,list,none,none
35,5,0.1429,5,1.2498864665595553,0.15625,0.15625,0.3125,0.3125,0.3125,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.08571428571428572,0.05714285714285714,0.11984285714285714,0.022328125,0.04464285714285714,Feature,Hoch,Start ausstehend,0,list,Start ausstehend,none
50,7,0.14,5,1.4184836619456564,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.1,0.3,0.4,0.1,0.1,0.12222222222222223,0.015555555555555557,0.09999999999999999,Bug,Hoch,In Bearbeitung,0,list,In Bearbeitung,Hoch
55,10,0.1818,5,1.5941666991180168,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.16766767676767677,0.0202,0.06060606060606061,Feature,Mittel,Zu Erledigen,0,list,none,none
20,2,0.1,4,1.3862943611198906,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,0.25,0.0,0.11666666666666667,0.03333333333333333,0.08333333333333333,Bug,Kritisch,Zu Erledigen,1,list,Zu Erledigen,Kritisch
65,5,0.0769,5,1.5910955635959392,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.36363636363636365,0.36363636363636365,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.10278566433566434,0.006990909090909091,0.08391608391608392,Feature,Hoch,Zu Erledigen,0,kanban,none,none
42,9,0.2143,5,1.288270729467466,0.38461538461538464,0.358974358974359,0.2564102564102564,0.2564102564102564,0.20512820512820512,0.09523809523809523,0.42857142857142855,0.35714285714285715,0.07142857142857142,0.047619047619047616,0.19323058608058608,0.07692820512820513,0.0879120879120879,Feature,Kritisch,In Bearbeitung,0,list,Zu Erledigen,Kritisch
50,2,0.04,5,1.2275294114572126,0.25,0.15,0.25,0.35,0.5,0.1,0.1,0.1,0.6,0.1,0.08,0.006,0.05,Feature,Mittel,Erledigt,0,list,none,none
40,5,0.125,5,1.1576693047846802,0.13513513513513514,0.13513513513513514,0.2702702702702703,0.2702702702702703,0.40540540540540543,0.625,0.125,0.125,0.075,0.05,0.10452702702702703,0.016891891891891893,0.05067567567567568,Feature,Hoch,Start ausstehend,0,list,Start ausstehend,none
48,8,0.1667,5,1.3727507092837596,0.46511627906976744,0.11627906976744186,0.4186046511627907,0.23255813953488372,0.3488372093023256,0.10416666666666667,0.3125,0.4166666666666667,0.10416666666666667,0.0625,0.12535581395348838,0.019383720930232558,0.10901162790697674,Bug,Hoch,In Bearbeitung,0,list,In Bearbeitung,Hoch
18,2,0.1111,4,1.3801087571572686,0.35714285714285715,0.2857142857142857,0.2857142857142857,0.35714285714285715,0.35714285714285715,0.2222222222222222,0.2777777777777778,0.2777777777777778,0.2222222222222222,0.0,0.11269285714285715,0.03174285714285714,0.09920634920634921,Bug,Kritisch,Zu Erledigen,1,list,Zu Erledigen,Kritisch
68,5,0.0735,5,1.5824503590720158,0.25862068965517243,0.08620689655172414,0.1724137931034483,0.3448275862068966,0.3103448275862069,0.22058823529411764,0.2647058823529412,0.22058823529411764,0.14705882352941177,0.14705882352941177,0.09810902636916836,0.006336206896551724,0.0821501014198783,Feature,Hoch,Zu Erledigen,0,kanban,none,none
52,2,0.0385,5,1.1994685813069415,0.25,0.15,0.25,0.35,0.5,0.09615384615384616,0.09615384615384616,0.09615384615384616,0.6153846153846154,0.09615384615384616,0.07809615384615384,0.005775,0.04807692307692308,Feature,Mittel,Erledigt,0,list,none,none
38,5,0.1316,5,1.1930367566254472,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.37142857142857144,0.6052631578947368,0.13157894736842105,0.13157894736842105,0.07894736842105263,0.05263157894736842,0.11016090225563908,0.018799999999999997,0.04887218045112782,Feature,Hoch,Start ausstehend,0,list,Start ausstehend,none
46,8,0.1739,5,1.3930400780323677,0.43902439024390244,0.12195121951219512,0.4146341463414634,0.24390243902439024,0.34146341463414637,0.10869565217391304,0.32608695652173914,0.391304347826087,0.10869565217391304,0.06521739130434782,0.13090546129374336,0.02120731707317073,0.11134676564156946,Bug,Hoch,In Bearbeitung,0,list,In Bearbeitung,none
54,10,0.1852,5,1.5991654107425068,0.3181818181818182,0.11363636363636363,0.22727272727272727,0.3181818181818182,0.3409090909090909,0.18518518518518517,0.18518518518518517,0.25925925925925924,0.18518518518518517,0.18518518518518517,0.17088282828282828,0.021045454545454544,0.06313131313131312,Feature,Mittel,Zu Erledigen,0,list,none,none
47,5,0.1064,5,1.5190866896191944,0.2857142857142857,0.11904761904761904,0.38095238095238093,0.3333333333333333,0.2857142857142857,0.2127659574468085,0.3191489361702128,0.2553191489361702,0.10638297872340426,0.10638297872340426,0.10892441742654507,0.012666666666666665,0.0911854103343465,Feature,Hoch,In Bearbeitung,0,list,In Bearbeitung,Hoch
30,2,0.0667,5,1.0259416516870004,0.10344827586206896,0.06896551724137931,0.1724137931034483,0.3448275862068966,0.4482758620689655,0.6666666666666666,0.16666666666666666,0.1,0.03333333333333333,0.03333333333333333,0.05714310344827586,0.0046,0.07471264367816091,Feature,Mittel,Start ausstehend,0,list,Start ausstehend,none
60,2,0.0333,5,1.297017929720509,0.43333333333333335,0.16666666666666666,0.3333333333333333,0.5,1.0,0.08333333333333333,0.16666666666666666,0.21666666666666667,0.5,0.03333333333333333,0.05998333333333333,0.00555,0.16666666666666666,Dokumentation,Niedrig,Erledigt,0,list,none,none
80,5,0.0625,5,1.5437891850588954,0.35714285714285715,0.14285714285714285,0.21428571428571427,0.42857142857142855,0.35714285714285715,0.1875,0.25,0.3125,0.125,0.125,0.09732142857142857,0.008928571428571428,0.08928571428571429,Bug,Hoch,Zu Erledigen,0,kanban,none,none
40,3,0.075,5,1.559581156259877,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.25,0.25,0.25,0.125,0.125,0.10357142857142856,0.010714285714285713,0.14285714285714285,Dokumentation,Niedrig,Zu Erledigen,0,list,none,Niedrig
75,3,0.04,5,1.2611733294617822,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.5142857142857142,0.8571428571428571,0.10666666666666667,0.2,0.13333333333333333,0.5333333333333333,0.02666666666666667,0.05657142857142857,0.005714285714285714,0.17142857142857143,Dokumentation,Mittel,Erledigt,0,list,none,none
65,4,0.0615,5,1.564957250242801,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.45454545454545453,0.36363636363636365,0.15384615384615385,0.3076923076923077,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.09508566433566434,0.005590909090909091,0.1118881118881119,Feature,Hoch,Zu Erledigen,0,kanban,none,none
45,6,0.1333,5,1.5229550675313184,0.25,0.125,0.375,0.25,0.375,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.12498333333333334,0.0166625,0.125,Bug,Hoch,In Bearbeitung,0,list,In Bearbeitung,Hoch
25,2,0.08,4,0.8605492869589841,0.08,0.08,0.12,0.4,0.4,0.72,0.16,0.08,0.0,0.04,0.068,0.0064,0.064,Feature,Mittel,Start ausstehend,0,list,Start ausstehend,none
35,2,0.0571,5,1.533078607558558,0.3333333333333333,0.06666666666666667,0.16666666666666666,0.3333333333333333,0.6,0.22857142857142856,0.2571428571428571,0.2857142857142857,0.14285714285714285,0.08571428571428572,0.06759761904761905,0.0038066666666666665,0.15428571428571428,Dokumentation,Niedrig,Zu Erledigen,0,list,none,Niedrig
70,3,0.0429,5,1.3041293450041924,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.5142857142857142,0.9142857142857143,0.11428571428571428,0.21428571428571427,0.14285714285714285,0.5,0.02857142857142857,0.05859285714285714,0.0061285714285714285,0.19591836734693877,Dokumentation,Mittel,Erledigt,0,list,none,none
85,5,0.0588,5,1.5643701028927681,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.35714285714285715,0.42857142857142855,0.17647058823529413,0.29411764705882354,0.23529411764705882,0.17647058823529413,0.11764705882352941,0.09326554621848739,0.0084,0.12605042016806722,Feature,Hoch,Zu Erledigen,0,kanban,none,none
50,7,0.14,5,1.5571130980576458,0.25,0.125,0.45,0.3,0.375,0.2,0.3,0.2,0.2,0.1,0.125,0.0175,0.11249999999999999,Bug,Hoch,In Bearbeitung,0,list,In Bearbeitung,Hoch
20,2,0.1,4,0.7999027794271169,0.05,0.1,0.15,0.25,0.5,0.75,0.15,0.05,0.0,0.05,0.085,0.010000000000000002,0.075,Feature,Mittel,Start ausstehend,0,list,Start ausstehend,none
40,3,0.075,5,1.559581156259877,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.25,0.25,0.25,0.125,0.125,0.10357142857142856,0.010714285714285713,0.14285714285714285,Dokumentation,Niedrig,Zu Erledigen,0,list,none,Niedrig
65,2,0.0308,5,1.3100540247553036,0.24242424242424243,0.15151515151515152,0.30303030303030304,0.45454545454545453,0.9090909090909091,0.12307692307692308,0.23076923076923078,0.12307692307692308,0.49230769230769234,0.03076923076923077,0.05493379953379954,0.004666666666666667,0.2097902097902098,Dokumentation,Mittel,Erledigt,0,list,none,none
90,5,0.0556,5,1.5670564424376177,0.26666666666666666,0.13333333333333333,0.26666666666666666,0.4,0.4,0.2222222222222222,0.2777777777777778,0.2222222222222222,0.16666666666666666,0.1111111111111111,0.0878,0.0074133333333333325,0.11111111111111112,Feature,Hoch,Zu Erledigen,0,kanban,none,none
48,6,0.125,5,1.5513014948240733,0.25,0.125,0.425,0.275,0.375,0.20833333333333334,0.3125,0.20833333333333334,0.16666666666666666,0.10416666666666667,0.11875,0.015625,0.1171875,Bug,Hoch,In Bearbeitung,0,list,In Bearbeitung,Hoch
50,2,0.04,5,1.1889804600528613,0.4,0.25,0.5,0.75,1.0,0.1,0.1,0.16,0.6,0.04,0.082,0.01,0.1,Feature,Mittel,Erledigt,0,list,none,none
45,6,0.1333,5,1.4270610433807247,0.5,0.125,0.45,0.3,0.25,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.12498333333333334,0.0166625,0.05555555555555555,Bug,Hoch,In Bearbeitung,0,list,In Bearbeitung,Hoch
60,3,0.05,5,1.5890269151739727,0.3,0.1,0.2,0.4,0.5,0.16666666666666666,0.25,0.25,0.16666666666666666,0.16666666666666666,0.095,0.005000000000000001,0.125,Feature,Hoch,Zu Erledigen,0,kanban,none,none
40,2,0.05,5,0.8544057571629489,0.07692307692307693,0.1282051282051282,0.2564102564102564,0.2564102564102564,0.38461538461538464,0.75,0.125,0.075,0.025,0.025,0.05814102564102564,0.00641025641025641,0.04807692307692308,Dokumentation,Mittel,Start ausstehend,0,list,Start ausstehend,none
25,3,0.12,5,1.4667813736119735,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.45454545454545453,0.22727272727272727,0.2,0.4,0.2,0.12,0.08,0.12945454545454543,0.02727272727272727,0.09090909090909091,Bug,Kritisch,Zu Erledigen,1,list,Zu Erledigen,Kritisch
35,4,0.1143,5,1.4750763110546947,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.2190547619047619,0.019049999999999997,0.023809523809523808,Feature,Hoch,Blockiert,0,list,Blockiert,none
48,2,0.0417,5,1.2166607587452807,0.4,0.25,0.5,0.5,1.15,0.10416666666666667,0.10416666666666667,0.16666666666666666,0.5833333333333334,0.041666666666666664,0.08335000000000001,0.010425,0.11979166666666666,Feature,Mittel,Erledigt,0,list,none,none
55,3,0.0545,5,1.5465986860485124,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.07674494949494949,0.006055555555555555,0.1212121212121212,Feature,Hoch,Zu Erledigen,0,kanban,none,none
47,7,0.1489,5,1.4532061853537082,0.5,0.125,0.425,0.25,0.375,0.10638297872340426,0.2127659574468085,0.425531914893617,0.14893617021276595,0.10638297872340426,0.13136489361702128,0.0186125,0.0797872340425532,Bug,Hoch,In Bearbeitung,0,list,In Bearbeitung,Hoch
35,2,0.0571,5,0.9320645743499893,0.08823529411764706,0.14705882352941177,0.14705882352941177,0.29411764705882354,0.4411764705882353,0.7142857142857143,0.14285714285714285,0.08571428571428572,0.02857142857142857,0.02857142857142857,0.06653319327731093,0.008397058823529412,0.06302521008403361,Dokumentation,Mittel,Start ausstehend,0,list,Start ausstehend,none
36,4,0.1111,5,1.4571251105528182,0.16129032258064516,0.16129032258064516,0.3225806451612903,0.16129032258064516,0.1935483870967742,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.4444444444444444,0.22114139784946238,0.017919354838709677,0.026881720430107527,Feature,Hoch,Blockiert,0,list,Blockiert,Hoch
49,2,0.0408,5,1.2026818309982321,0.4,0.25,0.5,0.5,1.2,0.10204081632653061,0.10204081632653061,0.16326530612244897,0.5918367346938775,0.04081632653061224,0.08264489795918367,0.0102,0.12244897959183673,Feature,Mittel,Erledigt,0,list,none,none
56,3,0.0536,5,1.5602844638009432,0.32608695652173914,0.10869565217391304,0.21739130434782608,0.43478260869565216,0.45652173913043476,0.17857142857142858,0.26785714285714285,0.26785714285714285,0.17857142857142858,0.10714285714285714,0.08068198757763975,0.005826086956521739,0.12228260869565216,Feature,Hoch,Zu Erledigen,0,kanban,none,none
46,8,0.1739,5,1.442001562994973,0.5,0.125,0.4,0.25,0.375,0.10869565217391304,0.21739130434782608,0.43478260869565216,0.13043478260869565,0.10869565217391304,0.1445586956521739,0.0217375,0.08152173913043478,Bug,Hoch,In Bearbeitung,0,list,In Bearbeitung,Hoch
36,2,0.0556,5,0.9153651491024055,0.08571428571428572,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.45714285714285713,0.7222222222222222,0.1388888888888889,0.08333333333333333,0.027777777777777776,0.027777777777777776,0.0647047619047619,0.007942857142857142,0.06349206349206349,Dokumentation,Mittel,Start ausstehend,0,list,Start ausstehend,none
45,10,0.2222,5,1.2896687280612598,0.35714285714285715,0.35714285714285715,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.06666666666666667,0.044444444444444446,0.1958619047619048,0.07935714285714286,0.10582010582010581,Bug,Kritisch,Zu Erledigen,1,list,Zu Erledigen,Kritisch
30,4,0.1333,5,1.0259416516870004,0.10344827586206896,0.1724137931034483,0.1724137931034483,0.3448275862068966,0.3448275862068966,0.6666666666666666,0.16666666666666666,0.1,0.03333333333333333,0.03333333333333333,0.11113275862068966,0.02298275862068966,0.05747126436781609,Feature,Mittel,Start ausstehend,0,list,Start ausstehend,none
50,2,0.04,5,1.1889804600528613,0.4,0.25,0.25,0.75,1.25,0.1,0.1,0.16,0.6,0.04,0.082,0.01,0.125,Feature,Hoch,Erledigt,0,list,none,none
60,3,0.05,5,1.5171063970610277,0.4,0.1,0.3,0.4,0.4,0.16666666666666666,0.25,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.07,0.005000000000000001,0.1,Feature,Mittel,In Bearbeitung,0,kanban,none,none
35,5,0.1429,5,1.3731787833246043,0.46875,0.15625,0.46875,0.3125,0.15625,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.08571428571428572,0.05714285714285714,0.11984285714285714,0.022328125,0.04464285714285714,Feature,Hoch,In Bearbeitung,0,list,In Bearbeitung,Hoch
40,3,0.075,5,1.3862943611198906,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.125,0.125,0.125,0.125,0.5,0.21607142857142858,0.010714285714285713,0.03571428571428571,Dokumentation,Hoch,Blockiert,0,list,Blockiert,Hoch
20,3,0.15,5,1.4702535277519118,0.3125,0.125,0.4375,0.3125,0.375,0.15,0.35,0.25,0.2,0.05,0.11499999999999999,0.01875,0.13124999999999998,Bug,Hoch,Zu Erledigen,0,list,Zu Erledigen,Hoch
55,3,0.0545,5,1.1245443130319426,0.4,0.25,0.25,0.5,1.75,0.09090909090909091,0.09090909090909091,0.14545454545454545,0.6363636363636364,0.03636363636363636,0.08815909090909091,0.013625,0.1590909090909091,Dokumentation,Mittel,Erledigt,0,list,none,none
65,4,0.0615,5,1.4985690796770057,0.36363636363636365,0.09090909090909091,0.18181818181818182,0.45454545454545453,0.45454545454545453,0.15384615384615385,0.3076923076923077,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.07200874125874127,0.005590909090909091,0.13986013986013987,Feature,Hoch,Zu Erledigen,0,kanban,none,none
28,2,0.0714,5,1.0690002933785683,0.1111111111111111,0.1111111111111111,0.18518518518518517,0.37037037037037035,0.37037037037037035,0.6428571428571429,0.17857142857142858,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.06863650793650794,0.007933333333333334,0.06613756613756613,Feature,Mittel,Start ausstehend,0,list,Start ausstehend,none
52,2,0.0385,5,1.1286870030053076,0.45,0.25,0.25,0.5,1.6,0.09615384615384616,0.09615384615384616,0.17307692307692307,0.6153846153846154,0.019230769230769232,0.07501923076923077,0.009625,0.15384615384615385,Dokumentation,Hoch,Erledigt,0,list,none,none
62,3,0.0484,5,1.5025766687149702,0.4230769230769231,0.09615384615384616,0.19230769230769232,0.4230769230769231,0.4807692307692308,0.16129032258064516,0.24193548387096775,0.3548387096774194,0.16129032258064516,0.08064516129032258,0.067624317617866,0.004653846153846154,0.1163151364764268,Feature,Mittel,In Bearbeitung,0,kanban,none,none
33,5,0.1515,5,1.5134191417626548,0.35714285714285715,0.17857142857142858,0.4642857142857143,0.35714285714285715,0.17857142857142858,0.15151515151515152,0.30303030303030304,0.30303030303030304,0.15151515151515152,0.09090909090909091,0.138737012987013,0.027053571428571427,0.05411255411255411,Feature,Hoch,In Bearbeitung,0,list,In Bearbeitung,Hoch
45,3,0.0667,5,1.303092403761719,0.125,0.125,0.25,0.375,0.375,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.22501666666666664,0.0083375,0.041666666666666664,Dokumentation,Hoch,Blockiert,0,list,Blockiert,Hoch
